Analysis_name	nb_genomes	genomes	id %	evalue	cover %	cliques_number	commentary
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_19_id%_70_ev_0.01_cover%_60growing_genomes_number/	19	['Shigella_dysenteriae_sd197', 'Shigella_flexneri_2a_str_2457t', 'Escherichia_coli_iai1', 'Shigella_flexneri_2a_str_301', 'Escherichia_coli_iai39', 'Escherichia_coli_55989', 'Escherichia_coli_ed1a', 'Shigella_boydii_sb227', 'Escherichia_coli_uti89', 'Escherichia_fergusonii_atcc_35469', 'Escherichia_coli_o157_h7_str_edl933', 'Shigella_flexneri_5_str_8401', 'Escherichia_coli_umn026', 'Escherichia_coli_str_k_12_substr_w3110', 'Shigella_sonnei_ss046', 'Escherichia_coli_536', 'Escherichia_coli_o157_h7_str_sakai', 'Escherichia_coli_s88', 'Escherichia_coli_cft073']	70	0.01	60	2205	growing_genomes_number
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_20_id%_70_ev_0.01_cover%_60growing_genomes_number/	20	['Escherichia_coli_str_k_12_substr_mg1655', 'Escherichia_coli_ed1a', 'Escherichia_coli_cft073', 'Shigella_flexneri_2a_str_301', 'Escherichia_coli_o157_h7_str_sakai', 'Escherichia_coli_55989', 'Shigella_dysenteriae_sd197', 'Escherichia_coli_uti89', 'Escherichia_coli_apec_o1', 'Shigella_flexneri_2a_str_2457t', 'Escherichia_coli_iai39', 'Escherichia_coli_str_k_12_substr_w3110', 'Escherichia_fergusonii_atcc_35469', 'Escherichia_coli_s88', 'Escherichia_coli_iai1', 'Escherichia_coli_536', 'Shigella_boydii_sb227', 'Shigella_sonnei_ss046', 'Escherichia_coli_o157_h7_str_edl933', 'Escherichia_coli_umn026']	70	0.01	60	2212	growing_genomes_number
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_20_id%_70_ev_0.01_cover%_60growing_genomes_number/	20	['Shigella_dysenteriae_sd197', 'Escherichia_coli_s88', 'Escherichia_coli_uti89', 'Escherichia_coli_str_k_12_substr_mg1655', 'Shigella_flexneri_2a_str_301', 'Escherichia_coli_umn026', 'Escherichia_fergusonii_atcc_35469', 'Shigella_flexneri_2a_str_2457t', 'Escherichia_coli_apec_o1', 'Escherichia_coli_ed1a', 'Escherichia_coli_o157_h7_str_sakai', 'Escherichia_coli_iai39', 'Escherichia_coli_o157_h7_str_edl933', 'Escherichia_coli_iai1', 'Escherichia_coli_536', 'Shigella_flexneri_5_str_8401', 'Escherichia_coli_55989', 'Shigella_sonnei_ss046', 'Escherichia_coli_cft073', 'Shigella_boydii_sb227']	70	0.01	60	2201	growing_genomes_number
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_20_id%_70_ev_0.01_cover%_60growing_genomes_number/	20	['Escherichia_coli_o157_h7_str_sakai', 'Escherichia_coli_umn026', 'Escherichia_coli_iai39', 'Escherichia_coli_ed1a', 'Shigella_flexneri_2a_str_301', 'Escherichia_coli_cft073', 'Escherichia_coli_536', 'Escherichia_coli_uti89', 'Escherichia_fergusonii_atcc_35469', 'Escherichia_coli_55989', 'Shigella_dysenteriae_sd197', 'Shigella_boydii_sb227', 'Escherichia_coli_apec_o1', 'Shigella_flexneri_2a_str_2457t', 'Shigella_flexneri_5_str_8401', 'Escherichia_coli_str_k_12_substr_mg1655', 'Escherichia_coli_str_k_12_substr_w3110', 'Shigella_sonnei_ss046', 'Escherichia_coli_o157_h7_str_edl933', 'Escherichia_coli_s88']	70	0.01	60	2206	growing_genomes_number
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_20_id%_70_ev_0.01_cover%_60growing_genomes_number/	20	['Escherichia_coli_str_k_12_substr_w3110', 'Escherichia_coli_str_k_12_substr_mg1655', 'Escherichia_coli_apec_o1', 'Shigella_flexneri_5_str_8401', 'Escherichia_coli_umn026', 'Escherichia_coli_o157_h7_str_edl933', 'Shigella_dysenteriae_sd197', 'Escherichia_coli_uti89', 'Escherichia_coli_o157_h7_str_sakai', 'Escherichia_coli_iai39', 'Escherichia_fergusonii_atcc_35469', 'Escherichia_coli_536', 'Escherichia_coli_55989', 'Shigella_boydii_sb227', 'Shigella_sonnei_ss046', 'Shigella_flexneri_2a_str_2457t', 'Shigella_flexneri_2a_str_301', 'Escherichia_coli_s88', 'Escherichia_coli_cft073', 'Escherichia_coli_ed1a']	70	0.01	60	2201	growing_genomes_number
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_20_id%_70_ev_0.01_cover%_60growing_genomes_number/	20	['Escherichia_coli_apec_o1', 'Escherichia_coli_ed1a', 'Shigella_sonnei_ss046', 'Escherichia_coli_s88', 'Shigella_boydii_sb227', 'Shigella_flexneri_2a_str_301', 'Escherichia_coli_str_k_12_substr_mg1655', 'Shigella_flexneri_5_str_8401', 'Escherichia_coli_iai1', 'Escherichia_coli_str_k_12_substr_w3110', 'Escherichia_coli_536', 'Escherichia_coli_cft073', 'Shigella_dysenteriae_sd197', 'Escherichia_coli_o157_h7_str_sakai', 'Escherichia_coli_umn026', 'Escherichia_coli_iai39', 'Escherichia_fergusonii_atcc_35469', 'Escherichia_coli_uti89', 'Shigella_flexneri_2a_str_2457t', 'Escherichia_coli_55989']	70	0.01	60	2205	growing_genomes_number
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_20_id%_70_ev_0.01_cover%_60growing_genomes_number/	20	['Shigella_dysenteriae_sd197', 'Shigella_flexneri_2a_str_2457t', 'Escherichia_coli_str_k_12_substr_mg1655', 'Escherichia_coli_umn026', 'Shigella_flexneri_5_str_8401', 'Escherichia_coli_cft073', 'Escherichia_coli_iai39', 'Escherichia_coli_uti89', 'Escherichia_coli_iai1', 'Escherichia_coli_536', 'Escherichia_coli_o157_h7_str_sakai', 'Escherichia_fergusonii_atcc_35469', 'Escherichia_coli_str_k_12_substr_w3110', 'Escherichia_coli_55989', 'Shigella_flexneri_2a_str_301', 'Shigella_sonnei_ss046', 'Escherichia_coli_apec_o1', 'Escherichia_coli_o157_h7_str_edl933', 'Escherichia_coli_s88', 'Escherichia_coli_ed1a']	70	0.01	60	2264	growing_genomes_number
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_2_id%_70_ev_0.01_cover%_60growing_genomes_number_Esch_vs_shig/	2	['Escherichia_coli_umn026', 'Escherichia_coli_uti89']	70	0.01	60	3828	growing_genomes_number_Esch_vs_shig
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_2_id%_70_ev_0.01_cover%_60growing_genomes_number_Esch_vs_shig/	2	['Escherichia_coli_str_k_12_substr_w3110', 'Escherichia_coli_o157_h7_str_sakai']	70	0.01	60	3733	growing_genomes_number_Esch_vs_shig
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_2_id%_70_ev_0.01_cover%_60growing_genomes_number_Esch_vs_shig/	2	['Escherichia_coli_str_k_12_substr_mg1655', 'Escherichia_fergusonii_atcc_35469']	70	0.01	60	3167	growing_genomes_number_Esch_vs_shig
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_2_id%_70_ev_0.01_cover%_60growing_genomes_number_Esch_vs_shig/	2	['Escherichia_coli_str_k_12_substr_w3110', 'Escherichia_coli_cft073']	70	0.01	60	3591	growing_genomes_number_Esch_vs_shig
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_2_id%_70_ev_0.01_cover%_60growing_genomes_number_Esch_vs_shig/	2	['Escherichia_coli_umn026', 'Escherichia_coli_ed1a']	70	0.01	60	3754	growing_genomes_number_Esch_vs_shig
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_2_id%_70_ev_0.01_cover%_60growing_genomes_number_Esch_vs_shig/	2	['Escherichia_fergusonii_atcc_35469', 'Escherichia_coli_s88']	70	0.01	60	3244	growing_genomes_number_Esch_vs_shig
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_3_id%_70_ev_0.01_cover%_60growing_genomes_number_Esch_vs_shig/	3	['Escherichia_coli_str_k_12_substr_w3110', 'Escherichia_coli_uti89', 'Escherichia_coli_iai1']	70	0.01	60	3494	growing_genomes_number_Esch_vs_shig
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_3_id%_70_ev_0.01_cover%_60growing_genomes_number_Esch_vs_shig/	3	['Escherichia_coli_o157_h7_str_edl933', 'Escherichia_coli_apec_o1', 'Escherichia_coli_ed1a']	70	0.01	60	3457	growing_genomes_number_Esch_vs_shig
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_3_id%_70_ev_0.01_cover%_60growing_genomes_number_Esch_vs_shig/	3	['Escherichia_coli_536', 'Escherichia_coli_iai39', 'Escherichia_coli_str_k_12_substr_mg1655']	70	0.01	60	3422	growing_genomes_number_Esch_vs_shig
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_3_id%_70_ev_0.01_cover%_60growing_genomes_number_Esch_vs_shig/	3	['Escherichia_coli_s88', 'Escherichia_coli_55989', 'Escherichia_fergusonii_atcc_35469']	70	0.01	60	3048	growing_genomes_number_Esch_vs_shig
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_3_id%_70_ev_0.01_cover%_60growing_genomes_number_Esch_vs_shig/	3	['Escherichia_coli_iai39', 'Escherichia_coli_uti89', 'Escherichia_coli_str_k_12_substr_mg1655']	70	0.01	60	3453	growing_genomes_number_Esch_vs_shig
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_3_id%_70_ev_0.01_cover%_60growing_genomes_number_Esch_vs_shig/	3	['Escherichia_coli_umn026', 'Escherichia_coli_536', 'Escherichia_coli_cft073']	70	0.01	60	3593	growing_genomes_number_Esch_vs_shig
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_4_id%_70_ev_0.01_cover%_60growing_genomes_number_Esch_vs_shig/	4	['Escherichia_coli_iai39', 'Escherichia_coli_iai1', 'Escherichia_fergusonii_atcc_35469', 'Escherichia_coli_str_k_12_substr_w3110']	70	0.01	60	2960	growing_genomes_number_Esch_vs_shig
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_4_id%_70_ev_0.01_cover%_60growing_genomes_number_Esch_vs_shig/	4	['Escherichia_coli_uti89', 'Escherichia_coli_ed1a', 'Escherichia_coli_str_k_12_substr_mg1655', 'Escherichia_coli_55989']	70	0.01	60	3402	growing_genomes_number_Esch_vs_shig
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_4_id%_70_ev_0.01_cover%_60growing_genomes_number_Esch_vs_shig/	4	['Escherichia_coli_ed1a', 'Escherichia_coli_55989', 'Escherichia_coli_umn026', 'Escherichia_coli_s88']	70	0.01	60	3450	growing_genomes_number_Esch_vs_shig
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_4_id%_70_ev_0.01_cover%_60growing_genomes_number_Esch_vs_shig/	4	['Escherichia_coli_536', 'Escherichia_coli_ed1a', 'Escherichia_coli_iai39', 'Escherichia_coli_o157_h7_str_sakai']	70	0.01	60	3290	growing_genomes_number_Esch_vs_shig
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_4_id%_70_ev_0.01_cover%_60growing_genomes_number_Esch_vs_shig/	4	['Escherichia_coli_cft073', 'Escherichia_coli_umn026', 'Escherichia_coli_536', 'Escherichia_coli_apec_o1']	70	0.01	60	3530	growing_genomes_number_Esch_vs_shig
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_4_id%_70_ev_0.01_cover%_60growing_genomes_number_Esch_vs_shig/	4	['Escherichia_coli_s88', 'Escherichia_coli_str_k_12_substr_mg1655', 'Escherichia_coli_apec_o1', 'Escherichia_coli_536']	70	0.01	60	3511	growing_genomes_number_Esch_vs_shig
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_5_id%_70_ev_0.01_cover%_60growing_genomes_number_Esch_vs_shig/	5	['Escherichia_coli_o157_h7_str_sakai', 'Escherichia_coli_apec_o1', 'Escherichia_fergusonii_atcc_35469', 'Escherichia_coli_str_k_12_substr_mg1655', 'Escherichia_coli_536']	70	0.01	60	2891	growing_genomes_number_Esch_vs_shig
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_5_id%_70_ev_0.01_cover%_60growing_genomes_number_Esch_vs_shig/	5	['Escherichia_coli_55989', 'Escherichia_coli_str_k_12_substr_mg1655', 'Escherichia_coli_cft073', 'Escherichia_coli_s88', 'Escherichia_coli_ed1a']	70	0.01	60	3353	growing_genomes_number_Esch_vs_shig
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_5_id%_70_ev_0.01_cover%_60growing_genomes_number_Esch_vs_shig/	5	['Escherichia_coli_iai39', 'Escherichia_coli_iai1', 'Escherichia_coli_ed1a', 'Escherichia_coli_cft073', 'Escherichia_coli_apec_o1']	70	0.01	60	3301	growing_genomes_number_Esch_vs_shig
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_5_id%_70_ev_0.01_cover%_60growing_genomes_number_Esch_vs_shig/	5	['Escherichia_coli_iai1', 'Escherichia_coli_umn026', 'Escherichia_coli_55989', 'Escherichia_fergusonii_atcc_35469', 'Escherichia_coli_ed1a']	70	0.01	60	2944	growing_genomes_number_Esch_vs_shig
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_5_id%_70_ev_0.01_cover%_60growing_genomes_number_Esch_vs_shig/	5	['Escherichia_coli_536', 'Escherichia_coli_o157_h7_str_edl933', 'Escherichia_coli_ed1a', 'Escherichia_coli_iai1', 'Escherichia_coli_iai39']	70	0.01	60	3216	growing_genomes_number_Esch_vs_shig
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_5_id%_70_ev_0.01_cover%_60growing_genomes_number_Esch_vs_shig/	5	['Escherichia_coli_iai1', 'Escherichia_coli_uti89', 'Escherichia_coli_o157_h7_str_sakai', 'Escherichia_coli_umn026', 'Escherichia_coli_536']	70	0.01	60	3356	growing_genomes_number_Esch_vs_shig
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_6_id%_70_ev_0.01_cover%_60growing_genomes_number_Esch_vs_shig/	6	['Escherichia_coli_uti89', 'Escherichia_coli_s88', 'Escherichia_coli_apec_o1', 'Escherichia_coli_o157_h7_str_edl933', 'Escherichia_coli_ed1a', 'Escherichia_coli_o157_h7_str_sakai']	70	0.01	60	3427	growing_genomes_number_Esch_vs_shig
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_6_id%_70_ev_0.01_cover%_60growing_genomes_number_Esch_vs_shig/	6	['Escherichia_coli_s88', 'Escherichia_coli_apec_o1', 'Escherichia_coli_str_k_12_substr_mg1655', 'Escherichia_coli_uti89', 'Escherichia_fergusonii_atcc_35469', 'Escherichia_coli_iai1']	70	0.01	60	2965	growing_genomes_number_Esch_vs_shig
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_6_id%_70_ev_0.01_cover%_60growing_genomes_number_Esch_vs_shig/	6	['Escherichia_coli_cft073', 'Escherichia_coli_apec_o1', 'Escherichia_coli_str_k_12_substr_w3110', 'Escherichia_coli_o157_h7_str_edl933', 'Escherichia_coli_s88', 'Escherichia_coli_uti89']	70	0.01	60	3348	growing_genomes_number_Esch_vs_shig
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_6_id%_70_ev_0.01_cover%_60growing_genomes_number_Esch_vs_shig/	6	['Escherichia_coli_uti89', 'Escherichia_coli_str_k_12_substr_w3110', 'Escherichia_coli_iai1', 'Escherichia_coli_apec_o1', 'Escherichia_fergusonii_atcc_35469', 'Escherichia_coli_o157_h7_str_edl933']	70	0.01	60	2903	growing_genomes_number_Esch_vs_shig
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_6_id%_70_ev_0.01_cover%_60growing_genomes_number_Esch_vs_shig/	6	['Escherichia_coli_55989', 'Escherichia_coli_str_k_12_substr_w3110', 'Escherichia_coli_str_k_12_substr_mg1655', 'Escherichia_fergusonii_atcc_35469', 'Escherichia_coli_ed1a', 'Escherichia_coli_iai1']	70	0.01	60	2926	growing_genomes_number_Esch_vs_shig
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_6_id%_70_ev_0.01_cover%_60growing_genomes_number_Esch_vs_shig/	6	['Escherichia_coli_s88', 'Escherichia_coli_55989', 'Escherichia_coli_str_k_12_substr_w3110', 'Escherichia_coli_uti89', 'Escherichia_coli_536', 'Escherichia_coli_iai39']	70	0.01	60	3331	growing_genomes_number_Esch_vs_shig
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_7_id%_70_ev_0.01_cover%_60growing_genomes_number_Esch_vs_shig/	7	['Escherichia_coli_uti89', 'Escherichia_coli_str_k_12_substr_w3110', 'Escherichia_coli_55989', 'Escherichia_fergusonii_atcc_35469', 'Escherichia_coli_iai1', 'Escherichia_coli_ed1a', 'Escherichia_coli_536']	70	0.01	60	2896	growing_genomes_number_Esch_vs_shig
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_7_id%_70_ev_0.01_cover%_60growing_genomes_number_Esch_vs_shig/	7	['Escherichia_coli_536', 'Escherichia_coli_str_k_12_substr_w3110', 'Escherichia_coli_o157_h7_str_edl933', 'Escherichia_coli_umn026', 'Escherichia_coli_cft073', 'Escherichia_coli_iai39', 'Escherichia_coli_uti89']	70	0.01	60	3208	growing_genomes_number_Esch_vs_shig
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_7_id%_70_ev_0.01_cover%_60growing_genomes_number_Esch_vs_shig/	7	['Escherichia_coli_iai39', 'Escherichia_coli_536', 'Escherichia_coli_ed1a', 'Escherichia_coli_uti89', 'Escherichia_coli_s88', 'Escherichia_coli_apec_o1', 'Escherichia_coli_iai1']	70	0.01	60	3298	growing_genomes_number_Esch_vs_shig
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_7_id%_70_ev_0.01_cover%_60growing_genomes_number_Esch_vs_shig/	7	['Escherichia_coli_apec_o1', 'Escherichia_coli_str_k_12_substr_w3110', 'Escherichia_fergusonii_atcc_35469', 'Escherichia_coli_umn026', 'Escherichia_coli_uti89', 'Escherichia_coli_iai39', 'Escherichia_coli_536']	70	0.01	60	2874	growing_genomes_number_Esch_vs_shig
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_7_id%_70_ev_0.01_cover%_60growing_genomes_number_Esch_vs_shig/	7	['Escherichia_coli_cft073', 'Escherichia_coli_o157_h7_str_sakai', 'Escherichia_coli_str_k_12_substr_w3110', 'Escherichia_coli_uti89', 'Escherichia_coli_ed1a', 'Escherichia_coli_str_k_12_substr_mg1655', 'Escherichia_coli_iai39']	70	0.01	60	3198	growing_genomes_number_Esch_vs_shig
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_7_id%_70_ev_0.01_cover%_60growing_genomes_number_Esch_vs_shig/	7	['Escherichia_fergusonii_atcc_35469', 'Escherichia_coli_o157_h7_str_edl933', 'Escherichia_coli_str_k_12_substr_w3110', 'Escherichia_coli_cft073', 'Escherichia_coli_umn026', 'Escherichia_coli_ed1a', 'Escherichia_coli_s88']	70	0.01	60	2838	growing_genomes_number_Esch_vs_shig
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_8_id%_70_ev_0.01_cover%_60growing_genomes_number_Esch_vs_shig/	8	['Escherichia_coli_ed1a', 'Escherichia_coli_o157_h7_str_edl933', 'Escherichia_coli_55989', 'Escherichia_coli_o157_h7_str_sakai', 'Escherichia_fergusonii_atcc_35469', 'Escherichia_coli_uti89', 'Escherichia_coli_str_k_12_substr_w3110', 'Escherichia_coli_536']	70	0.01	60	2831	growing_genomes_number_Esch_vs_shig
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_8_id%_70_ev_0.01_cover%_60growing_genomes_number_Esch_vs_shig/	8	['Escherichia_coli_uti89', 'Escherichia_coli_cft073', 'Escherichia_coli_iai1', 'Escherichia_coli_apec_o1', 'Escherichia_coli_str_k_12_substr_mg1655', 'Escherichia_coli_s88', 'Escherichia_coli_iai39', 'Escherichia_coli_ed1a']	70	0.01	60	3246	growing_genomes_number_Esch_vs_shig
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_8_id%_70_ev_0.01_cover%_60growing_genomes_number_Esch_vs_shig/	8	['Escherichia_coli_o157_h7_str_edl933', 'Escherichia_coli_uti89', 'Escherichia_coli_s88', 'Escherichia_coli_apec_o1', 'Escherichia_coli_55989', 'Escherichia_coli_ed1a', 'Escherichia_coli_str_k_12_substr_mg1655', 'Escherichia_coli_umn026']	70	0.01	60	3243	growing_genomes_number_Esch_vs_shig
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_8_id%_70_ev_0.01_cover%_60growing_genomes_number_Esch_vs_shig/	8	['Escherichia_coli_iai39', 'Escherichia_coli_str_k_12_substr_mg1655', 'Escherichia_coli_ed1a', 'Escherichia_coli_s88', 'Escherichia_coli_o157_h7_str_edl933', 'Escherichia_coli_iai1', 'Escherichia_coli_55989', 'Escherichia_coli_536']	70	0.01	60	3162	growing_genomes_number_Esch_vs_shig
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_8_id%_70_ev_0.01_cover%_60growing_genomes_number_Esch_vs_shig/	8	['Escherichia_coli_iai1', 'Escherichia_coli_apec_o1', 'Escherichia_coli_536', 'Escherichia_coli_o157_h7_str_sakai', 'Escherichia_coli_55989', 'Escherichia_coli_umn026', 'Escherichia_coli_cft073', 'Escherichia_coli_str_k_12_substr_w3110']	70	0.01	60	3251	growing_genomes_number_Esch_vs_shig
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_8_id%_70_ev_0.01_cover%_60growing_genomes_number_Esch_vs_shig/	8	['Escherichia_coli_apec_o1', 'Escherichia_coli_55989', 'Escherichia_coli_umn026', 'Escherichia_coli_o157_h7_str_edl933', 'Escherichia_coli_str_k_12_substr_w3110', 'Escherichia_coli_o157_h7_str_sakai', 'Escherichia_coli_cft073', 'Escherichia_coli_uti89']	70	0.01	60	3289	growing_genomes_number_Esch_vs_shig
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_9_id%_70_ev_0.01_cover%_60growing_genomes_number_Esch_vs_shig/	9	['Escherichia_coli_iai1', 'Escherichia_coli_o157_h7_str_edl933', 'Escherichia_coli_umn026', 'Escherichia_coli_iai39', 'Escherichia_coli_55989', 'Escherichia_coli_ed1a', 'Escherichia_coli_str_k_12_substr_w3110', 'Escherichia_coli_str_k_12_substr_mg1655', 'Escherichia_coli_536']	70	0.01	60	3143	growing_genomes_number_Esch_vs_shig
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_9_id%_70_ev_0.01_cover%_60growing_genomes_number_Esch_vs_shig/	9	['Escherichia_coli_iai39', 'Escherichia_coli_umn026', 'Escherichia_coli_uti89', 'Escherichia_coli_str_k_12_substr_w3110', 'Escherichia_coli_ed1a', 'Escherichia_coli_cft073', 'Escherichia_coli_55989', 'Escherichia_coli_o157_h7_str_sakai', 'Escherichia_coli_apec_o1']	70	0.01	60	3148	growing_genomes_number_Esch_vs_shig
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_9_id%_70_ev_0.01_cover%_60growing_genomes_number_Esch_vs_shig/	9	['Escherichia_fergusonii_atcc_35469', 'Escherichia_coli_uti89', 'Escherichia_coli_iai39', 'Escherichia_coli_apec_o1', 'Escherichia_coli_ed1a', 'Escherichia_coli_536', 'Escherichia_coli_55989', 'Escherichia_coli_str_k_12_substr_w3110', 'Escherichia_coli_s88']	70	0.01	60	2833	growing_genomes_number_Esch_vs_shig
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_9_id%_70_ev_0.01_cover%_60growing_genomes_number_Esch_vs_shig/	9	['Escherichia_coli_umn026', 'Escherichia_coli_str_k_12_substr_w3110', 'Escherichia_coli_apec_o1', 'Escherichia_coli_536', 'Escherichia_coli_cft073', 'Escherichia_coli_o157_h7_str_edl933', 'Escherichia_coli_55989', 'Escherichia_coli_s88', 'Escherichia_coli_ed1a']	70	0.01	60	3182	growing_genomes_number_Esch_vs_shig
/Users/Chanco/Desktop/AgroParisTech/3A/AMI2B/Genomique_comparee/full_pipeline/Analyses/nb_genomes_9_id%_70_ev_0.01_cover%_60growing_genomes_number_Esch_vs_shig/	9	['Escherichia_coli_536', 'Escherichia_coli_55989', 'Escherichia_coli_o157_h7_str_edl933', 'Escherichia_coli_str_k_12_substr_mg1655', 'Escherichia_coli_uti89', 'Escherichia_coli_iai1', 'Escherichia_coli_ed1a', 'Escherichia_fergusonii_atcc_35469', 'Escherichia_coli_umn026']	70	0.01	60	2819	growing_genomes_number_Esch_vs_shig
